product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0297,Candle Flux 396,Gaming,Candle,2214.14,1480.32,2015,24,1.255,SKU-CAN00297,Gaming Hardware,Lumen,Silver,SUP001,Japan,2015-08-24,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the lumen family and supplied by candle with a 24-month warranty."
PRD0298,Vela Pulse 397,Wearable,Vela,724.89,351.97,2016,12,0.131,SKU-VEL00298,Health Wearable,Nova,Blue,SUP002,Vietnam,2016-12-14,GST_STANDARD,Box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the nova family and supplied by vela with a 12-month warranty."
PRD0299,Candle Vista 398,Networking,Candle,1325.19,713.02,2017,24,0.95,SKU-CAN00299,Connected Network,Orbit,Blue,SUP003,China,2017-03-17,GST_STANDARD,Recycled box,True,True,"connected network designed for extending coverage between rooms, in the orbit family and supplied by candle with a 24-month warranty."
PRD0300,Vela Core 399,Accessory,Vela,305.18,194.03,2015,12,0.221,SKU-VEL00300,Mobile Accessory,Pulse,Graphite,SUP004,Malaysia,2015-05-05,GST_STANDARD,Box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the pulse family and supplied by vela with a 12-month warranty."
PRD0301,Candle Lumen 400,Laptop,Candle,1027.91,660.41,2017,24,1.687,SKU-CAN00301,Ultrabook,Quest,White,SUP005,Australia,2017-03-25,GST_STANDARD,Box,True,True,"ultrabook designed for portable document work and video meetings, in the quest family and supplied by candle with a 24-month warranty."
PRD0302,Vela Ridge 401,Smartphone,Vela,1005.45,533.41,2016,24,0.268,SKU-VEL00302,5G Smartphone,Ridge,Blue,SUP006,Australia,2016-09-22,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the ridge family and supplied by vela with a 24-month warranty."
PRD0303,Candle Arc 402,Tablet,Candle,1580.3,937.5,2015,24,0.83,SKU-CAN00303,Productivity Tablet,Shift,Graphite,SUP007,Korea,2015-03-23,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the shift family and supplied by candle with a 24-month warranty."
PRD0304,Vela Echo 403,Home Entertainment,Vela,966.94,572.55,2015,24,8.233,SKU-VEL00304,Smart Display,Spark,Black,SUP008,China,2015-08-18,GST_STANDARD,Recycled box,True,True,"smart display designed for shared film and television viewing, in the spark family and supplied by vela with a 24-month warranty."
PRD0305,Candle Orbit 404,Audio,Candle,260.29,179.2,2017,12,0.587,SKU-CAN00305,Wireless Audio,Vista,Silver,SUP009,Korea,2017-05-19,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the vista family and supplied by candle with a 12-month warranty."
PRD0306,Vela Spark 405,Smart Home,Vela,487.14,241.84,2014,12,0.36,SKU-VEL00306,Home Automation,Wave,Green,SUP010,Japan,2014-02-06,GST_STANDARD,Protective case,False,True,"home automation designed for app-controlled room lighting, in the wave family and supplied by vela with a 12-month warranty."
PRD0307,Candle Bloom 406,Gaming,Candle,2081.93,1425.31,2015,24,1.265,SKU-CAN00307,Gaming Hardware,Arc,Green,SUP011,Korea,2015-02-19,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for long desktop gaming sessions, in the arc family and supplied by candle with a 24-month warranty."
PRD0308,Vela Halo 407,Wearable,Vela,1088.84,537.32,2014,12,0.102,SKU-VEL00308,Health Wearable,Atlas,Green,SUP012,Japan,2014-05-06,GST_STANDARD,Box,True,True,"health wearable designed for daily activity and sleep tracking, in the atlas family and supplied by vela with a 12-month warranty."
PRD0309,Candle Quest 408,Networking,Candle,1023.7,575.06,2012,24,0.776,SKU-CAN00309,Connected Network,Bloom,Gold,SUP013,Australia,2012-07-02,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the bloom family and supplied by candle with a 24-month warranty."
PRD0310,Vela Wave 409,Accessory,Vela,83.71,54.33,2013,12,0.138,SKU-VEL00310,Mobile Accessory,Core,Red,SUP014,Vietnam,2013-05-06,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the core family and supplied by vela with a 12-month warranty."
PRD0311,Candle Edge 410,Laptop,Candle,1369.17,962.52,2015,24,1.377,SKU-CAN00311,Ultrabook,Edge,Red,SUP015,China,2015-03-19,GST_STANDARD,Recycled box,True,False,"ultrabook designed for study, research and note taking, in the edge family and supplied by candle with a 24-month warranty."
PRD0312,Vela Nova 411,Smartphone,Vela,1449.43,924.03,2015,24,0.198,SKU-VEL00312,5G Smartphone,Echo,Silver,SUP016,Vietnam,2015-10-06,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the echo family and supplied by vela with a 24-month warranty."
PRD0313,Candle Shift 412,Tablet,Candle,1109.77,765.12,2014,24,0.775,SKU-CAN00313,Productivity Tablet,Flux,Red,SUP017,Japan,2014-06-07,GST_STANDARD,Box,False,False,"productivity tablet designed for portable media and video calls, in the flux family and supplied by candle with a 24-month warranty."
PRD0314,Vela Atlas 413,Home Entertainment,Vela,1867.88,1334.44,2014,24,5.954,SKU-VEL00314,Smart Display,Halo,Graphite,SUP018,Australia,2014-02-04,GST_STANDARD,Recycled box,True,True,"smart display designed for music and spoken-content playback, in the halo family and supplied by vela with a 24-month warranty."
PRD0315,Candle Flux 414,Audio,Candle,197.15,111.98,2015,12,0.567,SKU-CAN00315,Wireless Audio,Lumen,Blue,SUP019,China,2015-02-13,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the lumen family and supplied by candle with a 12-month warranty."
PRD0316,Vela Pulse 415,Smart Home,Vela,640.98,364.05,2014,12,0.414,SKU-VEL00316,Home Automation,Nova,Blue,SUP020,Japan,2014-12-18,GST_STANDARD,Recycled box,False,True,"home automation designed for scheduled control of a household power outlet, in the nova family and supplied by vela with a 12-month warranty."
PRD0317,Candle Vista 416,Gaming,Candle,2234.93,1155.13,2017,24,1.35,SKU-CAN00317,Gaming Hardware,Orbit,Black,SUP021,Japan,2017-02-12,GST_STANDARD,Protective case,False,True,"gaming hardware designed for casual games in a shared room, in the orbit family and supplied by candle with a 24-month warranty."
PRD0318,Vela Core 417,Wearable,Vela,930.52,564.67,2012,12,0.143,SKU-VEL00318,Health Wearable,Pulse,Black,SUP022,Malaysia,2012-12-19,GST_STANDARD,Box,False,True,"health wearable designed for walking and commute notifications, in the pulse family and supplied by vela with a 12-month warranty."
PRD0319,Candle Lumen 418,Networking,Candle,882.45,459.29,2013,24,0.533,SKU-CAN00319,Connected Network,Quest,Silver,SUP023,Australia,2013-07-12,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the quest family and supplied by candle with a 24-month warranty."
PRD0320,Vela Ridge 419,Accessory,Vela,190.98,120.07,2015,12,0.197,SKU-VEL00320,Mobile Accessory,Ridge,Blue,SUP024,Korea,2015-07-12,GST_STANDARD,Protective case,True,True,"mobile accessory designed for protective storage during travel, in the ridge family and supplied by vela with a 12-month warranty."
PRD0321,Candle Arc 420,Laptop,Candle,2525.88,1605.48,2016,24,1.845,SKU-CAN00321,Ultrabook,Shift,Green,SUP025,Malaysia,2016-04-18,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the shift family and supplied by candle with a 24-month warranty."
PRD0322,Vela Echo 421,Smartphone,Vela,1333.07,791.5,2013,24,0.233,SKU-VEL00322,5G Smartphone,Spark,Black,SUP026,Vietnam,2013-12-08,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the spark family and supplied by vela with a 24-month warranty."
PRD0323,Candle Orbit 422,Tablet,Candle,1588.55,823.22,2013,24,0.63,SKU-CAN00323,Productivity Tablet,Vista,Green,SUP027,Vietnam,2013-08-03,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for field forms and client presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0324,Vela Spark 423,Home Entertainment,Vela,632.08,354.95,2016,24,7.462,SKU-VEL00324,Smart Display,Wave,White,SUP028,Korea,2016-01-05,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the wave family and supplied by vela with a 24-month warranty."
PRD0325,Candle Bloom 424,Audio,Candle,926.64,483.31,2012,12,0.537,SKU-CAN00325,Wireless Audio,Arc,Gold,SUP029,Japan,2012-04-26,GST_STANDARD,Protective case,True,True,"wireless audio designed for video calls and online classes, in the arc family and supplied by candle with a 12-month warranty."
PRD0326,Vela Halo 425,Smart Home,Vela,62.48,32.42,2016,12,0.285,SKU-VEL00326,Home Automation,Atlas,Green,SUP030,Korea,2016-12-19,GST_STANDARD,Box,False,True,"home automation designed for indoor temperature and humidity monitoring, in the atlas family and supplied by vela with a 12-month warranty."
PRD0327,Candle Quest 426,Gaming,Candle,1792.58,925.74,2012,24,1.432,SKU-CAN00327,Gaming Hardware,Bloom,White,SUP031,China,2012-08-03,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the bloom family and supplied by candle with a 24-month warranty."
PRD0328,Vela Wave 427,Wearable,Vela,490.58,326.62,2012,12,0.141,SKU-VEL00328,Health Wearable,Core,White,SUP032,Malaysia,2012-02-16,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the core family and supplied by vela with a 12-month warranty."
PRD0329,Candle Edge 428,Networking,Candle,320.22,203.09,2013,24,0.812,SKU-CAN00329,Connected Network,Edge,Silver,SUP033,China,2013-05-20,GST_STANDARD,Protective case,True,True,"connected network designed for video meetings and media streaming, in the edge family and supplied by candle with a 24-month warranty."
PRD0330,Vela Nova 429,Accessory,Vela,222.78,154.94,2015,12,0.196,SKU-VEL00330,Mobile Accessory,Echo,Graphite,SUP034,Australia,2015-06-02,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the echo family and supplied by vela with a 12-month warranty."
PRD0331,Candle Shift 430,Laptop,Candle,1007.66,670.46,2013,24,1.285,SKU-CAN00331,Ultrabook,Flux,Graphite,SUP035,Japan,2013-02-24,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the flux family and supplied by candle with a 24-month warranty."
PRD0332,Vela Atlas 431,Smartphone,Vela,896.69,491.67,2015,24,0.206,SKU-VEL00332,5G Smartphone,Halo,Graphite,SUP036,Japan,2015-08-08,GST_STANDARD,Protective case,False,True,"5g smartphone designed for travel planning and media use, in the halo family and supplied by vela with a 24-month warranty."
PRD0333,Candle Flux 432,Tablet,Candle,1274.3,700.36,2013,24,0.662,SKU-CAN00333,Productivity Tablet,Lumen,Blue,SUP037,China,2013-10-09,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the lumen family and supplied by candle with a 24-month warranty."
PRD0334,Vela Pulse 433,Home Entertainment,Vela,2155.76,1106.83,2012,24,9.233,SKU-VEL00334,Smart Display,Nova,Red,SUP001,China,2012-12-26,GST_STANDARD,Recycled box,True,True,"smart display designed for casual living-room gaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0335,Candle Vista 434,Audio,Candle,439.66,297.37,2014,12,0.505,SKU-CAN00335,Wireless Audio,Orbit,Graphite,SUP002,Malaysia,2014-09-14,GST_STANDARD,Protective case,False,True,"wireless audio designed for shared-room music playback, in the orbit family and supplied by candle with a 12-month warranty."
PRD0336,Vela Core 435,Smart Home,Vela,657.61,319.14,2013,12,0.279,SKU-VEL00336,Home Automation,Pulse,Green,SUP003,Japan,2013-07-15,GST_STANDARD,Recycled box,False,True,"home automation designed for door and window activity alerts, in the pulse family and supplied by vela with a 12-month warranty."
PRD0337,Candle Lumen 436,Gaming,Candle,2341.34,1503.84,2015,24,1.128,SKU-CAN00337,Gaming Hardware,Quest,Green,SUP004,Korea,2015-05-24,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the quest family and supplied by candle with a 24-month warranty."
PRD0338,Vela Ridge 437,Wearable,Vela,925.26,668.25,2016,12,0.108,SKU-VEL00338,Health Wearable,Ridge,Green,SUP005,Malaysia,2016-09-03,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the ridge family and supplied by vela with a 12-month warranty."
PRD0339,Candle Arc 438,Networking,Candle,1457.58,840.01,2014,24,0.821,SKU-CAN00339,Connected Network,Shift,Black,SUP006,China,2014-08-13,GST_STANDARD,Recycled box,True,True,"connected network designed for guest-network and device management, in the shift family and supplied by candle with a 24-month warranty."
PRD0340,Vela Echo 439,Accessory,Vela,244.07,183.56,2014,12,0.243,SKU-VEL00340,Mobile Accessory,Spark,White,SUP007,Australia,2014-08-14,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the spark family and supplied by vela with a 12-month warranty."
PRD0341,Candle Orbit 440,Laptop,Candle,2657.98,1701.97,2015,24,1.758,SKU-CAN00341,Ultrabook,Vista,Red,SUP008,Vietnam,2015-08-15,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the vista family and supplied by candle with a 24-month warranty."
PRD0342,Vela Spark 441,Smartphone,Vela,771.91,378.42,2016,24,0.188,SKU-VEL00342,5G Smartphone,Wave,White,SUP009,Malaysia,2016-04-22,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for family communication and casual apps, in the wave family and supplied by vela with a 24-month warranty."
PRD0343,Candle Bloom 442,Tablet,Candle,1104.21,702.71,2017,24,0.457,SKU-CAN00343,Productivity Tablet,Arc,White,SUP010,Australia,2017-08-09,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the arc family and supplied by candle with a 24-month warranty."
PRD0344,Vela Halo 443,Home Entertainment,Vela,2796.46,1589.92,2013,24,8.744,SKU-VEL00344,Smart Display,Atlas,White,SUP011,Australia,2013-03-15,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the atlas family and supplied by vela with a 24-month warranty."
PRD0345,Candle Quest 444,Audio,Candle,437.36,229.26,2013,12,0.514,SKU-CAN00345,Wireless Audio,Bloom,Gold,SUP012,Vietnam,2013-05-04,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the bloom family and supplied by candle with a 12-month warranty."
PRD0346,Vela Wave 445,Smart Home,Vela,291.88,171.93,2017,12,0.276,SKU-VEL00346,Home Automation,Core,Green,SUP013,Korea,2017-12-06,GST_STANDARD,Protective case,False,True,"home automation designed for automated blind and curtain routines, in the core family and supplied by vela with a 12-month warranty."
PRD0347,Candle Edge 446,Gaming,Candle,2438.33,1719.8,2015,24,1.447,SKU-CAN00347,Gaming Hardware,Edge,Graphite,SUP014,Korea,2015-09-23,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the edge family and supplied by candle with a 24-month warranty."
PRD0348,Vela Nova 447,Wearable,Vela,340.62,245.95,2016,12,0.091,SKU-VEL00348,Health Wearable,Echo,Red,SUP015,Vietnam,2016-07-12,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the echo family and supplied by vela with a 12-month warranty."
PRD0349,Candle Shift 448,Networking,Candle,1056.93,623.05,2012,24,0.734,SKU-CAN00349,Connected Network,Flux,Gold,SUP016,China,2012-07-20,GST_STANDARD,Box,False,True,"connected network designed for extending coverage between rooms, in the flux family and supplied by candle with a 24-month warranty."
PRD0350,Vela Atlas 449,Accessory,Vela,175.83,98.31,2016,12,0.132,SKU-VEL00350,Mobile Accessory,Halo,White,SUP017,Japan,2016-11-18,GST_STANDARD,Box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the halo family and supplied by vela with a 12-month warranty."
