order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD001153,SRC-030-H-001153,CUS00279,2018-02-04 13:19:00,Store,Card,AUD,Bakers,Completed,2387.41,11.01,NaN,0.0,217.04,2398.42,Summer,False,-37.772121,145.005295,Desktop,Store,gift purchase for a family member,NaN
HORD001154,SRC-030-H-001154,CUS00127,2018-09-25 11:00:00,Store,Bank Transfer,AUD,Nickolson,Completed,567.5,24.08,NaN,10.0,51.59,534.83,Spring,True,-37.886517,145.009674,Mobile,Store,please use minimal packaging,NaN
HORD001155,SRC-030-H-001155,CUS00138,2018-03-01 18:36:00,Mobile,Bank Transfer,AUD,Thompson,Completed,8581.04,9.93,NaN,5.0,780.09,8161.92,Autumn,False,-37.780033,144.936116,Mobile,Organic,no special instruction,NaN
HORD001156,SRC-030-H-001156,CUS00007,2018-06-11 16:11:00,Mobile,Card,AUD,Bakers,Completed,1575.2,13.64,NaN,5.0,143.2,1510.08,Winter,False,-37.771958,145.003189,Tablet,Referral,please leave at reception,NaN
HORD001157,SRC-030-H-001157,CUS00488,2018-05-09 18:05:00,Web,PayPal,AUD,Thompson,Completed,3616.99,10.65,B2SAVE-46,15.0,328.82,3085.09,Autumn,False,-37.81158,144.893749,Tablet,Paid Search,gift purchase for a family member,B2SAVE-46
HORD001158,SRC-030-H-001158,CUS00488,2018-06-20 21:16:00,Web,Card,AUD,Thompson,Completed,2311.32,13.98,NaN,0.0,210.12,2325.3,Winter,False,-37.81158,144.893749,Tablet,Paid Search,gift purchase for a family member,NaN
HORD001159,SRC-030-H-001159,CUS00315,2018-11-07 16:51:00,Web,Gift Card,AUD,Bakers,Completed,5049.38,22.01,NaN,0.0,459.03,5071.39,Spring,True,-37.789585,145.052098,Desktop,Store,please leave at reception,NaN
HORD001160,SRC-030-H-001160,CUS00418,2018-10-21 21:31:00,Web,Gift Card,AUD,Nickolson,Completed,4167.5,23.12,NaN,5.0,378.86,3982.24,Spring,True,-37.881058,144.980989,Mobile,Paid Search,please leave at reception,NaN
HORD001161,SRC-030-H-001161,CUS00187,2018-09-16 19:15:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1467.05,13.82,B2SAVE-50,20.0,133.37,1187.46,Spring,False,-37.74818,144.891796,Desktop,Organic,gift purchase for a family member,B2SAVE-50
HORD001162,SRC-030-H-001162,CUS00177,2018-04-10 17:39:00,Mobile,Gift Card,AUD,Thompson,Completed,4304.56,12.69,B2SAVE-51,25.0,391.32,3241.11,Autumn,False,-37.850354,144.87913,Tablet,Social,no special instruction,B2SAVE-51
HORD001163,SRC-030-H-001163,CUS00338,2018-01-22 10:40:00,Web,Gift Card,AUD,Nickolson,Completed,202.15,9.39,NaN,10.0,18.38,191.32,Summer,False,-37.800844,144.967252,Desktop,Store,please use minimal packaging,NaN
HORD001164,SRC-030-H-001164,CUS00053,2018-08-08 20:46:00,Store,Gift Card,AUD,Bakers,Completed,2556.07,15.35,NaN,5.0,232.37,2443.62,Winter,False,-37.771769,145.047972,Desktop,Store,call before delivery,NaN
HORD001165,SRC-030-H-001165,CUS00479,2018-01-24 14:40:00,Store,PayPal,AUD,Thompson,Completed,2180.35,11.04,NaN,0.0,198.21,2191.39,Summer,False,-37.798843,144.900777,Desktop,Referral,gift purchase for a family member,NaN
HORD001166,SRC-030-H-001166,CUS00249,2018-09-19 20:22:00,Mobile,Card,AUD,Bakers,Completed,3842.26,11.07,NaN,10.0,349.3,3469.1,Spring,False,-37.777326,145.032424,Tablet,Organic,please use minimal packaging,NaN
HORD001167,SRC-030-H-001167,CUS00097,2018-12-31 09:37:00,Store,Card,AUD,Thompson,Completed,1363.91,11.22,NaN,5.0,123.99,1306.93,Summer,False,-37.792962,144.90097,Tablet,Social,no special instruction,NaN
HORD001168,SRC-030-H-001168,CUS00315,2018-02-04 17:27:00,Store,Card,AUD,Bakers,Completed,987.73,11.84,NaN,5.0,89.79,950.18,Summer,False,-37.789585,145.052098,Desktop,Store,gift purchase for a family member,NaN
HORD001169,SRC-030-H-001169,CUS00150,2018-06-06 08:57:00,Web,Gift Card,AUD,Nickolson,Completed,7084.63,14.1,NaN,0.0,644.06,7098.73,Winter,False,-37.860171,144.985052,Tablet,Store,gift purchase for a family member,NaN
HORD001170,SRC-030-H-001170,CUS00414,2018-08-07 19:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4096.17,11.58,NaN,10.0,372.38,3698.13,Winter,False,-37.813234,144.92588,Mobile,Social,no special instruction,NaN
HORD001171,SRC-030-H-001171,CUS00451,2018-08-30 19:33:00,Store,PayPal,AUD,Thompson,Completed,4509.82,26.83,NaN,10.0,409.98,4085.67,Winter,True,-37.850867,144.929792,Mobile,Organic,call before delivery,NaN
HORD001172,SRC-030-H-001172,CUS00015,2018-12-16 21:52:00,Mobile,Card,AUD,Thompson,Completed,1084.21,8.89,NaN,10.0,98.56,984.68,Summer,False,-37.801637,144.950578,Tablet,Store,please use minimal packaging,NaN
HORD001173,SRC-030-H-001173,CUS00410,2018-08-14 13:05:00,Web,PayPal,AUD,Bakers,Completed,3306.54,16.37,NaN,5.0,300.59,3157.58,Winter,False,-37.873085,145.025366,Tablet,Referral,please use minimal packaging,NaN
HORD001174,SRC-030-H-001174,CUS00066,2018-06-24 10:18:00,Web,Card,AUD,Thompson,Completed,4675.85,29.66,NaN,0.0,425.08,4705.51,Winter,True,-37.747428,144.913284,Mobile,Referral,no special instruction,NaN
HORD001175,SRC-030-H-001175,CUS00469,2018-08-06 16:42:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1958.34,12.75,B2SAVE-64,15.0,178.03,1677.34,Winter,False,-37.817231,144.91073,Desktop,Organic,call before delivery,B2SAVE-64
HORD001176,SRC-030-H-001176,CUS00084,2018-05-22 11:26:00,Store,Card,AUD,Bakers,Completed,990.52,10.68,NaN,5.0,90.05,951.67,Autumn,False,-37.811824,145.048886,Mobile,Referral,gift purchase for a family member,NaN
HORD001177,SRC-030-H-001177,CUS00369,2018-05-29 12:38:00,Store,Gift Card,AUD,Bakers,Completed,4709.02,13.63,NaN,10.0,428.09,4251.75,Autumn,False,-37.867378,145.059222,Tablet,Organic,please use minimal packaging,NaN
HORD001178,SRC-030-H-001178,CUS00042,2018-07-17 08:58:00,Mobile,Card,AUD,Bakers,Completed,4373.88,27.19,NaN,10.0,397.63,3963.68,Winter,True,-37.827885,145.046534,Tablet,Store,please leave at reception,NaN
HORD001179,SRC-030-H-001179,CUS00281,2018-04-05 21:46:00,Store,Gift Card,AUD,Thompson,Completed,4465.83,21.23,NaN,10.0,405.98,4040.48,Autumn,True,-37.848635,144.934872,Tablet,Organic,gift purchase for a family member,NaN
HORD001180,SRC-030-H-001180,CUS00051,2018-06-20 17:08:00,Web,Gift Card,AUD,Thompson,Completed,2576.2,15.42,NaN,5.0,234.2,2462.81,Winter,False,-37.77175,144.896196,Desktop,Paid Search,please leave at reception,NaN
HORD001181,SRC-030-H-001181,CUS00105,2018-03-08 19:15:00,Store,Gift Card,AUD,Bakers,Completed,8764.25,8.31,NaN,10.0,796.75,7896.14,Autumn,False,-37.799572,144.981436,Desktop,Social,please use minimal packaging,NaN
HORD001182,SRC-030-H-001182,CUS00230,2018-01-09 11:11:00,Mobile,Bank Transfer,AUD,Thompson,Completed,5320.86,12.93,NaN,5.0,483.71,5067.75,Summer,False,-37.874989,144.933108,Tablet,Store,please leave at reception,NaN
HORD001183,SRC-030-H-001183,CUS00067,2018-01-02 16:04:00,Mobile,PayPal,AUD,Thompson,Completed,1716.53,12.99,NaN,0.0,156.05,1729.52,Summer,False,-37.866466,144.902901,Tablet,Referral,please leave at reception,NaN
HORD001184,SRC-030-H-001184,CUS00372,2018-04-11 09:26:00,Store,Gift Card,AUD,Thompson,Completed,4090.41,13.73,NaN,0.0,371.86,4104.14,Autumn,False,-37.755706,144.880365,Desktop,Store,call before delivery,NaN
HORD001185,SRC-030-H-001185,CUS00137,2018-11-28 12:48:00,Store,Gift Card,AUD,Thompson,Completed,473.06,11.97,B2SAVE-74,15.0,43.01,414.07,Spring,False,-37.8516,144.897755,Desktop,Paid Search,no special instruction,B2SAVE-74
HORD001186,SRC-030-H-001186,CUS00082,2018-05-21 12:02:00,Web,Bank Transfer,AUD,Thompson,Completed,7485.52,13.39,NaN,10.0,680.5,6750.36,Autumn,False,-37.756782,144.886247,Desktop,Social,call before delivery,NaN
HORD001187,SRC-030-H-001187,CUS00113,2018-09-27 12:00:00,Web,Gift Card,AUD,Thompson,Completed,966.94,8.57,NaN,0.0,87.9,975.51,Spring,False,-37.804204,144.934358,Desktop,Store,call before delivery,NaN
HORD001188,SRC-030-H-001188,CUS00321,2018-08-11 14:05:00,Mobile,PayPal,AUD,Thompson,Completed,3834.26,17.4,B2SAVE-77,15.0,348.57,3276.52,Winter,False,-37.885327,144.910086,Tablet,Organic,call before delivery,B2SAVE-77
HORD001189,SRC-030-H-001189,CUS00454,2018-12-22 21:41:00,Web,Card,AUD,Nickolson,Completed,9040.31,23.28,NaN,0.0,821.85,9063.59,Summer,True,-37.884418,144.990306,Tablet,Social,no special instruction,NaN
HORD001190,SRC-030-H-001190,CUS00325,2018-03-16 10:35:00,Web,Bank Transfer,AUD,Thompson,Completed,3251.75,12.75,NaN,10.0,295.61,2939.32,Autumn,False,-37.763226,144.89119,Tablet,Referral,please leave at reception,NaN
HORD001191,SRC-030-H-001191,CUS00462,2018-11-21 14:52:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2704.27,12.32,NaN,10.0,245.84,2446.16,Spring,False,-37.869164,145.009001,Desktop,Organic,please leave at reception,NaN
HORD001192,SRC-030-H-001192,CUS00115,2018-03-03 14:59:00,Store,Gift Card,AUD,Thompson,Completed,830.2,20.32,B2SAVE-81,25.0,75.47,642.97,Autumn,True,-37.836805,144.932435,Desktop,Paid Search,please leave at reception,B2SAVE-81
HORD001193,SRC-030-H-001193,CUS00387,2018-05-20 08:21:00,Web,Gift Card,AUD,Thompson,Completed,1396.66,12.89,NaN,0.0,126.97,1409.55,Autumn,False,-37.758221,144.895708,Mobile,Paid Search,please leave at reception,NaN
HORD001194,SRC-030-H-001194,CUS00040,2018-03-23 21:30:00,Store,Gift Card,AUD,Bakers,Completed,4325.25,10.56,NaN,10.0,393.2,3903.28,Autumn,False,-37.796593,145.044312,Desktop,Referral,no special instruction,NaN
HORD001195,SRC-030-H-001195,CUS00126,2018-05-29 10:55:00,Web,Bank Transfer,AUD,Thompson,Completed,9310.78,11.21,NaN,5.0,846.43,8856.45,Autumn,False,-37.83177,144.89056,Mobile,Paid Search,gift purchase for a family member,NaN
HORD001196,SRC-030-H-001196,CUS00215,2018-06-28 14:54:00,Web,PayPal,AUD,Nickolson,Completed,1951.92,14.35,NaN,0.0,177.45,1966.27,Winter,False,-37.858929,144.997598,Desktop,Organic,please use minimal packaging,NaN
HORD001197,SRC-030-H-001197,CUS00063,2018-05-07 19:27:00,Web,Bank Transfer,AUD,Thompson,Completed,1958.03,12.52,B2SAVE-86,15.0,178.0,1676.85,Autumn,False,-37.774889,144.882277,Mobile,Social,gift purchase for a family member,B2SAVE-86
HORD001198,SRC-030-H-001198,CUS00414,2018-07-06 20:52:00,Web,PayPal,AUD,Thompson,Completed,1119.81,11.58,B2SAVE-87,25.0,101.8,851.44,Winter,False,-37.813234,144.92588,Mobile,Social,please leave at reception,B2SAVE-87
HORD001199,SRC-030-H-001199,CUS00116,2018-12-02 09:15:00,Store,Gift Card,AUD,Bakers,Completed,4840.87,20.05,NaN,10.0,440.08,4376.83,Summer,True,-37.789339,144.974582,Tablet,Paid Search,no special instruction,NaN
HORD001200,SRC-030-H-001200,CUS00085,2018-03-05 09:07:00,Web,Gift Card,AUD,Bakers,Completed,1596.94,9.79,B2SAVE-89,25.0,145.18,1207.49,Autumn,False,-37.815363,145.035451,Tablet,Social,gift purchase for a family member,B2SAVE-89
HORD001201,SRC-030-H-001201,CUS00361,2018-09-22 08:55:00,Web,PayPal,AUD,Thompson,Completed,3413.33,13.41,NaN,0.0,310.3,3426.74,Spring,False,-37.75604,144.889282,Tablet,Referral,gift purchase for a family member,NaN
HORD001202,SRC-030-H-001202,CUS00243,2018-07-12 10:42:00,Mobile,PayPal,AUD,Bakers,Completed,262.86,12.44,NaN,0.0,23.9,275.3,Winter,False,-37.809968,145.027879,Desktop,Store,call before delivery,NaN
HORD001203,SRC-030-H-001203,CUS00326,2018-07-05 15:34:00,Web,Card,AUD,Bakers,Completed,10185.24,28.84,NaN,0.0,925.93,10214.08,Winter,True,-37.851966,145.052709,Mobile,Store,gift purchase for a family member,NaN
HORD001204,SRC-030-H-001204,CUS00004,2018-11-01 10:55:00,Store,Bank Transfer,AUD,Bakers,Completed,2499.17,13.09,NaN,10.0,227.2,2262.34,Spring,False,-37.752863,145.043831,Tablet,Paid Search,please use minimal packaging,NaN
HORD001205,SRC-030-H-001205,CUS00442,2018-09-03 16:49:00,Web,Card,AUD,Thompson,Completed,1378.52,8.11,NaN,0.0,125.32,1386.63,Spring,False,-37.805554,144.943895,Mobile,Organic,please use minimal packaging,NaN
HORD001206,SRC-030-H-001206,CUS00284,2018-11-14 12:55:00,Store,Gift Card,AUD,Thompson,Completed,3723.19,24.39,NaN,0.0,338.47,3747.58,Spring,True,-37.739913,144.908861,Desktop,Social,no special instruction,NaN
HORD001207,SRC-030-H-001207,CUS00409,2018-08-25 09:15:00,Mobile,PayPal,AUD,Bakers,Completed,798.08,12.72,NaN,0.0,72.55,810.8,Winter,False,-37.783368,145.009129,Mobile,Referral,please use minimal packaging,NaN
HORD001208,SRC-030-H-001208,CUS00050,2018-03-20 11:35:00,Mobile,Bank Transfer,AUD,Bakers,Completed,4157.5,10.44,NaN,0.0,377.95,4167.94,Autumn,False,-37.770558,144.989787,Mobile,Referral,call before delivery,NaN
HORD001209,SRC-030-H-001209,CUS00347,2018-09-21 20:25:00,Mobile,Card,AUD,Bakers,Completed,1174.22,12.79,NaN,5.0,106.75,1128.3,Spring,False,-37.774425,145.06437,Mobile,Social,no special instruction,NaN
HORD001210,SRC-030-H-001210,CUS00193,2018-09-24 13:57:00,Web,Bank Transfer,AUD,Nickolson,Completed,7631.15,12.83,B2SAVE-19,15.0,693.74,6499.31,Spring,False,-37.877286,145.006782,Tablet,Social,gift purchase for a family member,B2SAVE-19
HORD001211,SRC-030-H-001211,CUS00335,2018-05-30 18:02:00,Web,Bank Transfer,AUD,Thompson,Completed,982.79,12.17,NaN,0.0,89.34,994.96,Autumn,False,-37.868342,144.919956,Desktop,Social,call before delivery,NaN
HORD001212,SRC-030-H-001212,CUS00323,2018-04-03 15:31:00,Web,Card,AUD,Bakers,Completed,4023.45,11.91,NaN,0.0,365.77,4035.36,Autumn,False,-37.769266,145.045028,Desktop,Store,gift purchase for a family member,NaN
HORD001213,SRC-030-H-001213,CUS00031,2018-06-25 18:14:00,Store,PayPal,AUD,Thompson,Completed,2551.79,13.7,NaN,5.0,231.98,2437.9,Winter,False,-37.844906,144.918997,Desktop,Paid Search,gift purchase for a family member,NaN
HORD001214,SRC-030-H-001214,CUS00255,2018-08-29 13:18:00,Web,PayPal,AUD,Thompson,Completed,1383.69,17.5,NaN,0.0,125.79,1401.19,Winter,False,-37.740024,144.906779,Tablet,Referral,please leave at reception,NaN
HORD001215,SRC-030-H-001215,CUS00021,2018-09-11 16:38:00,Web,Bank Transfer,AUD,Thompson,Completed,2851.54,13.15,NaN,0.0,259.23,2864.69,Spring,False,-37.861215,144.883824,Desktop,Paid Search,please leave at reception,NaN
HORD001216,SRC-030-H-001216,CUS00357,2018-04-07 19:52:00,Web,Card,AUD,Thompson,Completed,1695.79,13.36,B2SAVE-25,20.0,154.16,1369.99,Autumn,False,-37.860288,144.876417,Tablet,Referral,please use minimal packaging,B2SAVE-25
HORD001217,SRC-030-H-001217,CUS00493,2018-05-11 18:02:00,Store,Card,AUD,Thompson,Completed,4480.8,9.98,B2SAVE-26,20.0,407.35,3594.62,Autumn,False,-37.785614,144.920273,Desktop,Store,gift purchase for a family member,B2SAVE-26
HORD001218,SRC-030-H-001218,CUS00048,2018-03-17 14:11:00,Mobile,PayPal,AUD,Thompson,Completed,3096.37,11.87,NaN,0.0,281.49,3108.24,Autumn,False,-37.868049,144.935126,Desktop,Referral,please use minimal packaging,NaN
HORD001219,SRC-030-H-001219,CUS00270,2018-11-01 09:16:00,Web,Card,AUD,Bakers,Completed,2874.33,12.07,B2SAVE-28,15.0,261.3,2455.25,Spring,False,-37.847172,145.048854,Desktop,Paid Search,call before delivery,B2SAVE-28
HORD001220,SRC-030-H-001220,CUS00282,2018-10-17 09:19:00,Store,Card,AUD,Thompson,Completed,2905.92,13.34,NaN,0.0,264.17,2919.26,Spring,False,-37.744521,144.91783,Mobile,Paid Search,please leave at reception,NaN
HORD001221,SRC-030-H-001221,CUS00052,2018-03-24 18:14:00,Store,PayPal,AUD,Bakers,Completed,1906.08,11.45,B2SAVE-30,15.0,173.28,1631.62,Autumn,False,-37.760473,144.978058,Tablet,Organic,please leave at reception,B2SAVE-30
HORD001222,SRC-030-H-001222,CUS00181,2018-04-01 14:23:00,Store,PayPal,AUD,Bakers,Completed,783.62,11.38,NaN,10.0,71.24,716.64,Autumn,False,-37.763931,145.021511,Tablet,Referral,please leave at reception,NaN
HORD001223,SRC-030-H-001223,CUS00062,2018-10-05 20:09:00,Mobile,Card,AUD,Bakers,Completed,4134.37,9.05,NaN,10.0,375.85,3729.98,Spring,False,-37.791649,145.001797,Desktop,Organic,please leave at reception,NaN
HORD001224,SRC-030-H-001224,CUS00459,2018-09-06 16:27:00,Mobile,PayPal,AUD,Thompson,Completed,2532.15,13.37,NaN,0.0,230.2,2545.52,Spring,False,-37.751802,144.897592,Desktop,Referral,gift purchase for a family member,NaN
HORD001225,SRC-030-H-001225,CUS00045,2018-12-10 20:24:00,Mobile,Gift Card,AUD,Nickolson,Completed,1066.94,8.92,NaN,10.0,96.99,969.17,Summer,False,-37.807112,144.965893,Tablet,Store,please leave at reception,NaN
HORD001226,SRC-030-H-001226,CUS00191,2018-02-10 18:38:00,Store,Gift Card,AUD,Nickolson,Completed,1112.63,10.06,NaN,0.0,101.15,1122.69,Summer,False,-37.83987,144.949557,Mobile,Referral,please use minimal packaging,NaN
HORD001227,SRC-030-H-001227,CUS00038,2018-03-19 18:51:00,Web,PayPal,AUD,Thompson,Completed,356.71,10.7,NaN,5.0,32.43,349.57,Autumn,False,-37.771891,144.931082,Desktop,Organic,no special instruction,NaN
HORD001228,SRC-030-H-001228,CUS00323,2018-04-01 12:33:00,Mobile,Gift Card,AUD,Bakers,Completed,760.41,11.91,NaN,0.0,69.13,772.32,Autumn,False,-37.769266,145.045028,Desktop,Store,call before delivery,NaN
HORD001229,SRC-030-H-001229,CUS00119,2018-03-13 19:54:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4336.29,13.55,B2SAVE-38,15.0,394.21,3699.4,Autumn,False,-37.752823,144.888823,Tablet,Social,gift purchase for a family member,B2SAVE-38
HORD001230,SRC-030-H-001230,CUS00379,2018-07-12 10:40:00,Mobile,Card,AUD,Bakers,Completed,2936.26,15.16,NaN,0.0,266.93,2951.42,Winter,False,-37.819505,145.063283,Desktop,Referral,please leave at reception,NaN
HORD001231,SRC-030-H-001231,CUS00022,2018-01-01 12:20:00,Mobile,PayPal,AUD,Bakers,Completed,3731.0,12.1,NaN,0.0,339.18,3743.1,Summer,False,-37.833809,145.054683,Desktop,Referral,no special instruction,NaN
HORD001232,SRC-030-H-001232,CUS00210,2018-04-19 09:43:00,Web,PayPal,AUD,Bakers,Completed,5320.06,10.52,NaN,10.0,483.64,4798.57,Autumn,False,-37.844232,145.022703,Desktop,Organic,call before delivery,NaN
HORD001233,SRC-030-H-001233,CUS00163,2018-11-13 19:26:00,Mobile,Gift Card,AUD,Thompson,Completed,3057.21,9.68,B2SAVE-42,15.0,277.93,2608.31,Spring,False,-37.83587,144.929861,Mobile,Paid Search,no special instruction,B2SAVE-42
HORD001234,SRC-030-H-001234,CUS00230,2018-10-16 13:17:00,Web,PayPal,AUD,Thompson,Completed,2319.93,12.64,B2SAVE-43,15.0,210.9,1984.58,Spring,False,-37.874989,144.933108,Tablet,Store,gift purchase for a family member,B2SAVE-43
HORD001235,SRC-030-H-001235,CUS00393,2018-01-02 20:43:00,Mobile,Gift Card,AUD,Bakers,Completed,1691.9,11.34,NaN,10.0,153.81,1534.05,Summer,False,-37.812228,145.049435,Mobile,Social,call before delivery,NaN
HORD001236,SRC-030-H-001236,CUS00229,2018-03-25 08:14:00,Store,Card,AUD,Thompson,Completed,6806.69,14.34,NaN,5.0,618.79,6480.7,Autumn,False,-37.748543,144.877173,Tablet,Social,call before delivery,NaN
HORD001237,SRC-030-H-001237,CUS00196,2018-11-30 11:00:00,Mobile,Card,AUD,Thompson,Completed,1001.69,22.47,NaN,5.0,91.06,974.08,Spring,True,-37.763094,144.916844,Desktop,Paid Search,no special instruction,NaN
HORD001238,SRC-030-H-001238,CUS00386,2018-04-30 19:14:00,Mobile,PayPal,AUD,Bakers,Completed,6056.43,11.35,NaN,10.0,550.58,5462.14,Autumn,False,-37.779303,145.045344,Desktop,Organic,please leave at reception,NaN
HORD001239,SRC-030-H-001239,CUS00378,2018-08-16 08:42:00,Store,Card,AUD,Bakers,Completed,1349.43,14.11,NaN,0.0,122.68,1363.54,Winter,False,-37.794335,145.046582,Mobile,Referral,please leave at reception,NaN
HORD001240,SRC-030-H-001240,CUS00287,2018-06-08 12:35:00,Mobile,Gift Card,AUD,Thompson,Completed,4204.32,25.4,NaN,5.0,382.21,4019.5,Winter,True,-37.787279,144.948883,Tablet,Referral,no special instruction,NaN
HORD001241,SRC-030-H-001241,CUS00393,2018-04-14 14:20:00,Web,PayPal,AUD,Bakers,Completed,3892.08,10.72,NaN,10.0,353.83,3513.59,Autumn,False,-37.812228,145.049435,Mobile,Social,no special instruction,NaN
HORD001242,SRC-030-H-001242,CUS00393,2018-01-25 21:40:00,Store,Bank Transfer,AUD,Bakers,Completed,2969.05,21.34,NaN,10.0,269.91,2693.49,Summer,True,-37.812228,145.049435,Mobile,Social,gift purchase for a family member,NaN
HORD001243,SRC-030-H-001243,CUS00343,2018-09-21 09:51:00,Mobile,Card,AUD,Nickolson,Completed,1471.73,8.89,NaN,10.0,133.79,1333.45,Spring,False,-37.83371,144.959229,Mobile,Organic,please use minimal packaging,NaN
HORD001244,SRC-030-H-001244,CUS00467,2018-09-22 19:19:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1243.63,9.38,NaN,0.0,113.06,1253.01,Spring,False,-37.831693,145.005664,Mobile,Organic,please leave at reception,NaN
HORD001245,SRC-030-H-001245,CUS00276,2018-07-10 15:25:00,Mobile,Gift Card,AUD,Thompson,Completed,5143.18,14.7,NaN,5.0,467.56,4900.72,Winter,False,-37.857041,144.91874,Mobile,Paid Search,gift purchase for a family member,NaN
HORD001246,SRC-030-H-001246,CUS00355,2018-05-23 20:14:00,Mobile,PayPal,AUD,Thompson,Completed,5338.54,9.99,NaN,0.0,485.32,5348.53,Autumn,False,-37.781197,144.929135,Mobile,Organic,no special instruction,NaN
HORD001247,SRC-030-H-001247,CUS00251,2018-09-10 20:18:00,Web,Gift Card,AUD,Bakers,Completed,726.05,11.45,NaN,0.0,66.0,737.5,Spring,False,-37.76412,145.015629,Mobile,Social,no special instruction,NaN
HORD001248,SRC-030-H-001248,CUS00190,2018-05-30 08:31:00,Store,Gift Card,AUD,Nickolson,Completed,2561.6,22.75,B2SAVE-57,15.0,232.87,2200.11,Autumn,True,-37.872563,144.957407,Mobile,Social,please leave at reception,B2SAVE-57
HORD001249,SRC-030-H-001249,CUS00311,2018-02-28 17:59:00,Mobile,Card,AUD,Bakers,Completed,8059.2,11.83,NaN,5.0,732.65,7668.07,Summer,False,-37.811894,145.057546,Desktop,Store,please leave at reception,NaN
HORD001250,SRC-030-H-001250,CUS00284,2018-04-01 21:05:00,Web,Card,AUD,Thompson,Completed,3956.49,24.83,NaN,0.0,359.68,3981.32,Autumn,True,-37.739913,144.908861,Desktop,Social,please use minimal packaging,NaN
HORD001251,SRC-030-H-001251,CUS00426,2018-11-20 19:30:00,Web,Card,AUD,Bakers,Completed,1209.73,10.87,NaN,0.0,109.98,1220.6,Spring,False,-37.773532,144.970212,Tablet,Store,call before delivery,NaN
HORD001252,SRC-030-H-001252,CUS00254,2018-06-12 18:09:00,Web,PayPal,AUD,Nickolson,Completed,1644.96,15.73,B2SAVE-61,15.0,149.54,1413.95,Winter,False,-37.879071,144.975799,Mobile,Paid Search,gift purchase for a family member,B2SAVE-61
